687	-0.243	301	10/28/2013
688	-0.234	301	10/28/2013
689	-0.223	301	10/28/2013
690	-0.206	301	10/28/2013
691	-0.165	301	10/28/2013
692	-0.036	301	10/28/2013
693	0.129	301	10/28/2013
694	0.121	301	10/28/2013
695	0.037	301	10/28/2013
696	0.01	301	10/28/2013
697	-0.008	301	10/28/2013
698	-0.03	301	10/28/2013
699	-0.046	301	10/28/2013
700	-0.064	301	10/28/2013
701	-0.082	301	10/28/2013
702	-0.093	301	10/28/2013
703	-0.104	301	10/28/2013
704	-0.118	301	10/28/2013
705	-0.124	301	10/28/2013
706	-0.13	301	10/28/2013
707	-0.139	301	10/28/2013
708	-0.143	301	10/28/2013
709	-0.149	301	10/28/2013
710	-0.157	301	10/28/2013
711	-0.159	301	10/28/2013
712	-0.163	301	10/28/2013
713	-0.164	301	10/28/2013
714	-0.164	301	10/28/2013
715	-0.165	301	10/28/2013
716	-0.163	301	10/28/2013
717	-0.16	301	10/28/2013
718	-0.155	301	10/28/2013
719	-0.154	301	10/28/2013
720	-0.155	301	10/28/2013
721	-0.156	302	10/29/2013
722	-0.16	302	10/29/2013
723	-0.163	302	10/29/2013
724	-0.166	302	10/29/2013
725	-0.172	302	10/29/2013
726	-0.181	302	10/29/2013
727	-0.189	302	10/29/2013
728	-0.194	302	10/29/2013
729	-0.196	302	10/29/2013
730	-0.201	302	10/29/2013
731	-0.201	302	10/29/2013
732	-0.206	302	10/29/2013
733	-0.206	302	10/29/2013
734	-0.207	302	10/29/2013
735	-0.209	302	10/29/2013
736	-0.209	302	10/29/2013
737	-0.206	302	10/29/2013
738	-0.198	302	10/29/2013
739	-0.178	302	10/29/2013
740	0.109	302	10/29/2013
741	0.189	302	10/29/2013
742	0.24	302	10/29/2013
743	0.251	302	10/29/2013
744	0.229	302	10/29/2013
745	0.132	302	10/29/2013
746	0.066	302	10/29/2013
747	0.042	302	10/29/2013
748	0.027	302	10/29/2013
749	0.015	302	10/29/2013
750	0.008	302	10/29/2013
751	-0.002	302	10/29/2013
752	-0.009	302	10/29/2013
753	-0.016	302	10/29/2013
754	-0.026	302	10/29/2013
755	-0.035	302	10/29/2013
756	-0.037	302	10/29/2013
757	-0.041	302	10/29/2013
758	-0.046	302	10/29/2013
759	-0.052	302	10/29/2013
760	-0.055	302	10/29/2013
761	-0.057	302	10/29/2013
762	-0.061	302	10/29/2013
763	-0.062	302	10/29/2013
764	-0.06	302	10/29/2013
765	-0.052	302	10/29/2013
766	0.104	302	10/29/2013
767	0.157	302	10/29/2013
768	0.166	302	10/29/2013
769	0.086	303	10/30/2013
770	0.056	303	10/30/2013
771	0.037	303	10/30/2013
772	0.028	303	10/30/2013
773	0.017	303	10/30/2013
774	0.008	303	10/30/2013
775	-0.006	303	10/30/2013
776	-0.016	303	10/30/2013
777	-0.026	303	10/30/2013
778	-0.033	303	10/30/2013
779	-0.041	303	10/30/2013
780	-0.048	303	10/30/2013
781	-0.05	303	10/30/2013
782	-0.055	303	10/30/2013
783	-0.057	303	10/30/2013
784	-0.059	303	10/30/2013
785	-0.062	303	10/30/2013
786	-0.06	303	10/30/2013
787	-0.056	303	10/30/2013
788	-0.04	303	10/30/2013
789	0.19	303	10/30/2013
790	0.29	303	10/30/2013
791	0.372	303	10/30/2013
792	0.407	303	10/30/2013
793	0.364	303	10/30/2013
794	0.283	303	10/30/2013
795	0.174	303	10/30/2013
796	0.078	303	10/30/2013
797	0.059	303	10/30/2013
798	0.045	303	10/30/2013
799	0.038	303	10/30/2013
800	0.031	303	10/30/2013
801	0.022	303	10/30/2013
802	0.016	303	10/30/2013
803	0.011	303	10/30/2013
804	0.004	303	10/30/2013
805	-0.002	303	10/30/2013
806	-0.006	303	10/30/2013
807	-0.01	303	10/30/2013
808	-0.013	303	10/30/2013
809	-0.017	303	10/30/2013
810	-0.018	303	10/30/2013
811	-0.021	303	10/30/2013
812	-0.021	303	10/30/2013
813	-0.021	303	10/30/2013
814	0.133	303	10/30/2013
815	0.262	303	10/30/2013
816	0.368	303	10/30/2013
817	0.45	304	10/31/2013
818	0.455	304	10/31/2013
819	0.379	304	10/31/2013
820	0.278	304	10/31/2013
821	0.134	304	10/31/2013
822	0.096	304	10/31/2013
823	0.082	304	10/31/2013
824	0.07	304	10/31/2013
825	0.063	304	10/31/2013
826	0.055	304	10/31/2013
827	0.05	304	10/31/2013
828	0.048	304	10/31/2013
829	0.044	304	10/31/2013
830	0.041	304	10/31/2013
831	0.031	304	10/31/2013
832	0.027	304	10/31/2013
833	0.024	304	10/31/2013
834	0.017	304	10/31/2013
835	0.015	304	10/31/2013
836	0.013	304	10/31/2013
837	0.013	304	10/31/2013
838	0.194	304	10/31/2013
839	0.315	304	10/31/2013
840	0.425	304	10/31/2013
841	0.485	304	10/31/2013
842	0.438	304	10/31/2013
843	0.324	304	10/31/2013
844	0.203	304	10/31/2013
845	0.099	304	10/31/2013
846	0.079	304	10/31/2013
847	0.064	304	10/31/2013
848	0.056	304	10/31/2013
849	0.046	304	10/31/2013
850	0.039	304	10/31/2013
851	0.029	304	10/31/2013
852	0.026	304	10/31/2013
853	0.02	304	10/31/2013
854	0.016	304	10/31/2013
855	0.01	304	10/31/2013
856	0.006	304	10/31/2013
857	0.004	304	10/31/2013
858	-0.001	304	10/31/2013
859	-0.002	304	10/31/2013
860	-0.005	304	10/31/2013
861	-0.006	304	10/31/2013
862	-0.002	304	10/31/2013
863	0.237	304	10/31/2013
864	0.387	304	10/31/2013
865	0.544	305	01/11/13
866	0.647	305	01/11/13
867	0.639	305	01/11/13
868	0.534	305	01/11/13
869	0.407	305	01/11/13
870	0.286	305	01/11/13
871	0.13	305	01/11/13
872	0.103	305	01/11/13
873	0.085	305	01/11/13
874	0.078	305	01/11/13
875	0.071	305	01/11/13
876	0.065	305	01/11/13
877	0.06	305	01/11/13
878	0.055	305	01/11/13
879	0.053	305	01/11/13
880	0.048	305	01/11/13
881	0.045	305	01/11/13
882	0.04	305	01/11/13
883	0.033	305	01/11/13
884	0.028	305	01/11/13
885	0.022	305	01/11/13
886	0.023	305	01/11/13
887	0.226	305	01/11/13
888	0.353	305	01/11/13
889	0.471	305	01/11/13
890	0.535	305	01/11/13
891	0.475	305	01/11/13
892	0.358	305	01/11/13
893	0.24	305	01/11/13
